feed_material_id,feed_material_label,target_property,target_concept_id,target_label,review_axis,recommended_assertion_action,review_status,current_status,current_evidence,current_rationale,reviewer,review_date
AOM_001649,Cynadon dactylon Dried,aom:moistureCondition,AOM_101054,Dried moisture condition,moisture-condition,retain assertion; apply approved target label or hierarchy changes only,approved,approved-generated,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,Approved Drying process supports dried moisture condition without implying one presentation form.,Codex,2026-08-21
AOM_001650,Taro Leaves Boiled Dried,aom:moistureCondition,AOM_101054,Dried moisture condition,moisture-condition,retain assertion; apply approved target label or hierarchy changes only,approved,approved-generated,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,Approved Drying process supports dried moisture condition without implying one presentation form.,Codex,2026-08-21
AOM_001651,Yam Peels Dried,aom:moistureCondition,AOM_101054,Dried moisture condition,moisture-condition,retain assertion; apply approved target label or hierarchy changes only,approved,approved-generated,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,Approved Drying process supports dried moisture condition without implying one presentation form.,Codex,2026-08-21
AOM_001655,Dichrostachys cinerea Fruits Dried,aom:moistureCondition,AOM_101054,Dried moisture condition,moisture-condition,retain assertion; apply approved target label or hierarchy changes only,approved,approved-generated,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,Approved Drying process supports dried moisture condition without implying one presentation form.,Codex,2026-08-21
AOM_001656,Maize Dried Ground,aom:moistureCondition,AOM_101054,Dried moisture condition,moisture-condition,retain assertion; apply approved target label or hierarchy changes only,approved,approved-generated,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,Approved Drying process supports dried moisture condition without implying one presentation form.,Codex,2026-08-21
AOM_001658,Fish Dried Ground Heated,aom:moistureCondition,AOM_101054,Dried moisture condition,moisture-condition,retain assertion; apply approved target label or hierarchy changes only,approved,approved-generated,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,Approved Drying process supports dried moisture condition without implying one presentation form.,Codex,2026-08-21
AOM_001661,Onion Bulb Dried Ethanol Treated Blended,aom:moistureCondition,AOM_101054,Dried moisture condition,moisture-condition,retain assertion; apply approved target label or hierarchy changes only,approved,approved-generated,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,Approved Drying process supports dried moisture condition without implying one presentation form.,Codex,2026-08-21
AOM_001663,Hyparrhenia rufa Dried,aom:moistureCondition,AOM_101054,Dried moisture condition,moisture-condition,retain assertion; apply approved target label or hierarchy changes only,approved,approved-generated,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,Approved Drying process supports dried moisture condition without implying one presentation form.,Codex,2026-08-21
AOM_001664,Ulva rigida Dried Ground,aom:moistureCondition,AOM_101054,Dried moisture condition,moisture-condition,retain assertion; apply approved target label or hierarchy changes only,approved,approved-generated,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,Approved Drying process supports dried moisture condition without implying one presentation form.,Codex,2026-08-21
AOM_001665,Lablab purpureus Dried Wilted,aom:moistureCondition,AOM_101054,Dried moisture condition,moisture-condition,retain assertion; apply approved target label or hierarchy changes only,approved,approved-generated,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,Approved Drying process supports dried moisture condition without implying one presentation form.,Codex,2026-08-21
AOM_001666,Lablab purpureus Crushed Dried,aom:moistureCondition,AOM_101054,Dried moisture condition,moisture-condition,retain assertion; apply approved target label or hierarchy changes only,approved,approved-generated,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,Approved Drying process supports dried moisture condition without implying one presentation form.,Codex,2026-08-21
AOM_001667,Leucaena leucocephala Dried,aom:moistureCondition,AOM_101054,Dried moisture condition,moisture-condition,retain assertion; apply approved target label or hierarchy changes only,approved,approved-generated,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,Approved Drying process supports dried moisture condition without implying one presentation form.,Codex,2026-08-21
AOM_001669,Leucaena leucocephala Dried Ground,aom:moistureCondition,AOM_101054,Dried moisture condition,moisture-condition,retain assertion; apply approved target label or hierarchy changes only,approved,approved-generated,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,Approved Drying process supports dried moisture condition without implying one presentation form.,Codex,2026-08-21
AOM_001671,Leucaena leucocephala Leaves Dried Ensiled,aom:moistureCondition,AOM_101054,Dried moisture condition,moisture-condition,retain assertion; apply approved target label or hierarchy changes only,approved,approved-generated,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,Approved Drying process supports dried moisture condition without implying one presentation form.,Codex,2026-08-21
AOM_001676,Megathyrsus maximus Dried,aom:moistureCondition,AOM_101054,Dried moisture condition,moisture-condition,retain assertion; apply approved target label or hierarchy changes only,approved,approved-generated,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,Approved Drying process supports dried moisture condition without implying one presentation form.,Codex,2026-08-21
AOM_001681,Pennisetum purpureum Dried Ground,aom:moistureCondition,AOM_101054,Dried moisture condition,moisture-condition,retain assertion; apply approved target label or hierarchy changes only,approved,approved-generated,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,Approved Drying process supports dried moisture condition without implying one presentation form.,Codex,2026-08-21
AOM_001684,Maize Straw Dried Ensiled Ground Urea Treated,aom:moistureCondition,AOM_101054,Dried moisture condition,moisture-condition,retain assertion; apply approved target label or hierarchy changes only,approved,approved-generated,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,Approved Drying process supports dried moisture condition without implying one presentation form.,Codex,2026-08-21
AOM_001686,Maize Straw Dried,aom:moistureCondition,AOM_101054,Dried moisture condition,moisture-condition,retain assertion; apply approved target label or hierarchy changes only,approved,approved-generated,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,Approved Drying process supports dried moisture condition without implying one presentation form.,Codex,2026-08-21
AOM_001692,Schoenefeldia gracilis Dried,aom:moistureCondition,AOM_101054,Dried moisture condition,moisture-condition,retain assertion; apply approved target label or hierarchy changes only,approved,approved-generated,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,Approved Drying process supports dried moisture condition without implying one presentation form.,Codex,2026-08-21
AOM_001693,Mango Seed Dried Ground,aom:moistureCondition,AOM_101054,Dried moisture condition,moisture-condition,retain assertion; apply approved target label or hierarchy changes only,approved,approved-generated,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,Approved Drying process supports dried moisture condition without implying one presentation form.,Codex,2026-08-21
AOM_001694,Mango Seed Kernel Dried Ground,aom:moistureCondition,AOM_101054,Dried moisture condition,moisture-condition,retain assertion; apply approved target label or hierarchy changes only,approved,approved-generated,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,Approved Drying process supports dried moisture condition without implying one presentation form.,Codex,2026-08-21
