feed_material_id,old_property,old_target_id,implementation_action,new_property,new_target_id,review_status,reviewer,implementation_date,decision_record,rationale
AOM_001629,aom:ingredientPart,AOM_101033,retained-generated-assertion,aom:ingredientPart,AOM_101033,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001630,aom:ingredientPart,AOM_101033,retained-generated-assertion,aom:ingredientPart,AOM_101033,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001631,aom:ingredientPart,AOM_101033,retained-generated-assertion,aom:ingredientPart,AOM_101033,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001636,aom:ingredientPart,AOM_101033,retained-generated-assertion,aom:ingredientPart,AOM_101033,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001637,aom:ingredientPart,AOM_101033,retained-generated-assertion,aom:ingredientPart,AOM_101033,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001647,aom:ingredientPart,AOM_101033,retained-generated-assertion,aom:ingredientPart,AOM_101033,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001650,aom:ingredientPart,AOM_101033,retained-generated-assertion,aom:ingredientPart,AOM_101033,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001657,aom:ingredientPart,AOM_101033,retained-generated-assertion,aom:ingredientPart,AOM_101033,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001671,aom:ingredientPart,AOM_101033,retained-generated-assertion,aom:ingredientPart,AOM_101033,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001672,aom:ingredientPart,AOM_101033,retained-generated-assertion,aom:ingredientPart,AOM_101033,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001699,aom:ingredientPart,AOM_101033,retained-generated-assertion,aom:ingredientPart,AOM_101033,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001701,aom:ingredientPart,AOM_101033,retained-generated-assertion,aom:ingredientPart,AOM_101033,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001702,aom:ingredientPart,AOM_101033,retained-generated-assertion,aom:ingredientPart,AOM_101033,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001704,aom:ingredientPart,AOM_101033,retained-generated-assertion,aom:ingredientPart,AOM_101033,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001705,aom:ingredientPart,AOM_101033,retained-generated-assertion,aom:ingredientPart,AOM_101033,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001706,aom:ingredientPart,AOM_101033,retained-generated-assertion,aom:ingredientPart,AOM_101033,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001710,aom:ingredientPart,AOM_101033,retained-generated-assertion,aom:ingredientPart,AOM_101033,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001719,aom:ingredientPart,AOM_101033,retained-generated-assertion,aom:ingredientPart,AOM_101033,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001722,aom:ingredientPart,AOM_101033,retained-generated-assertion,aom:ingredientPart,AOM_101033,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001723,aom:ingredientPart,AOM_101033,retained-generated-assertion,aom:ingredientPart,AOM_101033,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001724,aom:ingredientPart,AOM_101033,retained-generated-assertion,aom:ingredientPart,AOM_101033,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001731,aom:ingredientPart,AOM_101033,retained-generated-assertion,aom:ingredientPart,AOM_101033,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001739,aom:ingredientPart,AOM_101033,retained-generated-assertion,aom:ingredientPart,AOM_101033,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001740,aom:ingredientPart,AOM_101033,retained-generated-assertion,aom:ingredientPart,AOM_101033,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001756,aom:ingredientPart,AOM_101033,retained-generated-assertion,aom:ingredientPart,AOM_101033,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001757,aom:ingredientPart,AOM_101033,retained-generated-assertion,aom:ingredientPart,AOM_101033,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001764,aom:ingredientPart,AOM_101033,retained-generated-assertion,aom:ingredientPart,AOM_101033,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001765,aom:ingredientPart,AOM_101033,retained-generated-assertion,aom:ingredientPart,AOM_101033,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001767,aom:ingredientPart,AOM_101033,retained-generated-assertion,aom:ingredientPart,AOM_101033,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001768,aom:ingredientPart,AOM_101033,retained-generated-assertion,aom:ingredientPart,AOM_101033,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001769,aom:ingredientPart,AOM_101033,retained-generated-assertion,aom:ingredientPart,AOM_101033,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001770,aom:ingredientPart,AOM_101033,retained-generated-assertion,aom:ingredientPart,AOM_101033,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001781,aom:ingredientPart,AOM_101033,retained-generated-assertion,aom:ingredientPart,AOM_101033,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001782,aom:ingredientPart,AOM_101033,retained-generated-assertion,aom:ingredientPart,AOM_101033,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001800,aom:ingredientPart,AOM_101033,retained-generated-assertion,aom:ingredientPart,AOM_101033,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001801,aom:ingredientPart,AOM_101033,retained-generated-assertion,aom:ingredientPart,AOM_101033,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001804,aom:ingredientPart,AOM_101033,retained-generated-assertion,aom:ingredientPart,AOM_101033,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001819,aom:ingredientPart,AOM_101033,retained-generated-assertion,aom:ingredientPart,AOM_101033,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001822,aom:ingredientPart,AOM_101033,retained-generated-assertion,aom:ingredientPart,AOM_101033,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001823,aom:ingredientPart,AOM_101033,retained-generated-assertion,aom:ingredientPart,AOM_101033,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001858,aom:ingredientPart,AOM_101033,retained-generated-assertion,aom:ingredientPart,AOM_101033,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001861,aom:ingredientPart,AOM_101033,retained-generated-assertion,aom:ingredientPart,AOM_101033,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
