node_id,label,node_type,module,status
AOM_006198,Cochlospermum planchonii Rhizomes Dried Ground,aom-concept,aom-livestock,staging
AOM_003879,Cochlospermum planchonii Rhizomes,aom-concept,aom-livestock,staging
AOM_006069,Commelina benghalensis Dried,aom-concept,aom-livestock,staging
AOM_001537,Commelina benghalensis,aom-concept,aom-livestock,staging
AOM_006070,Commelina imberbis Dried,aom-concept,aom-livestock,staging
AOM_003077,Commelina imberbis,aom-concept,aom-livestock,staging
AOM_001538,Crossopterix febrifuga,aom-concept,aom-livestock,staging
AOM_001539,Cyperaceae,aom-concept,aom-livestock,staging
AOM_001540,Cyperus elegantulus,aom-concept,aom-livestock,staging
AOM_001541,Cyperus rotundus,aom-concept,aom-livestock,staging
AOM_006354,Dendrocalamus asper,aom-concept,aom-livestock,staging
AOM_006084,Dendrocalamus giganteus,aom-concept,aom-livestock,staging
AOM_003896,Dendrocalamus giganteus Leaves,aom-concept,aom-livestock,staging
AOM_006355,Dendrocalamus strictus,aom-concept,aom-livestock,staging
AOM_002069,Eucalyptus alba,aom-concept,aom-livestock,staging
AOM_006096,Euphorbia heterophylla Dried,aom-concept,aom-livestock,staging
AOM_001542,Euphorbia heterophylla,aom-concept,aom-livestock,staging
AOM_006370,Euphorbia hirta,aom-concept,aom-livestock,staging
AOM_001543,Fabaceae,aom-concept,aom-livestock,staging
AOM_001864,Forb,aom-concept,aom-livestock,staging
AOM_006375,Gigantochloa pseudoarundinacea,aom-concept,aom-livestock,staging
AOM_003061,Ipomoea triloba,aom-concept,aom-livestock,staging
AOM_006122,Lantana camara Leaves Dried Ground,aom-concept,aom-livestock,staging
AOM_002190,Lantana camara Leaves,aom-concept,aom-livestock,staging
AOM_003683,Mangifera indica Leaves,aom-concept,aom-livestock,staging
AOM_003553,Mangifera indica Leaves and Twigs,aom-concept,aom-livestock,staging
AOM_006290,Phyllanthus amarus Dried Ground,aom-concept,aom-livestock,staging
AOM_003668,Phyllanthus amarus Leaves,aom-concept,aom-livestock,staging
AOM_003068,Phyllanthus amarus,aom-concept,aom-livestock,staging
AOM_006387,Phyllostachys aurea,aom-concept,aom-livestock,staging
AOM_000733,Siam Weed Leaves Ground,aom-concept,aom-livestock,staging
AOM_003067,Sida acuta,aom-concept,aom-livestock,staging
AOM_003065,Sida cordifolia,aom-concept,aom-livestock,staging
AOM_001550,Talinium triangulare Leaves,aom-concept,aom-livestock,staging
AOM_001549,Talinium triangulare,aom-concept,aom-livestock,staging
AOM_003905,Trachyspermum ammi Seed,aom-concept,aom-livestock,staging
AOM_001551,Tribulus terrestris,aom-concept,aom-livestock,staging
AOM_003977,Tridax procumbens,aom-concept,aom-livestock,staging
AOM_003100,Grazing,aom-concept,aom-livestock,staging
AOM_000811,Herb or Extract,aom-concept,aom-livestock,staging
AOM_000531,Ingredient name,aom-concept,aom-livestock,staging
AOM_000532,Ingredient part,aom-concept,aom-livestock,staging
AOM_000534,Ingredient proportion,aom-concept,aom-livestock,staging
AOM_000535,Ingredient source,aom-concept,aom-livestock,staging
AOM_000533,Ingredient species,aom-concept,aom-livestock,staging
AOM_000808,Fumaric Acid,aom-concept,aom-livestock,staging
AOM_006389,Organic Acid,aom-concept,aom-livestock,staging
AOM_000781,Other Ingredients,aom-concept,aom-livestock,staging
AOM_000782,Antitoxins,aom-concept,aom-livestock,staging
AOM_000753,Bicarbonate of Soda,aom-concept,aom-livestock,staging
AOM_000745,Binder,aom-concept,aom-livestock,staging
AOM_001423,Bentonite,aom-concept,aom-livestock,staging
AOM_000743,Carboxymethyl Cellulose,aom-concept,aom-livestock,staging
AOM_001994,Carboxymethyl Cellulose Dried Ground Heated,aom-concept,aom-livestock,staging
AOM_002091,Cassava Binder,aom-concept,aom-livestock,staging
AOM_001373,Cellulose,aom-concept,aom-livestock,staging
AOM_002071,Cellulose Dried Ground Heated,aom-concept,aom-livestock,staging
AOM_002070,Cellulose Ground,aom-concept,aom-livestock,staging
AOM_000744,Cement,aom-concept,aom-livestock,staging
AOM_001826,ChemBind,aom-concept,aom-livestock,staging
AOM_001374,Gelatin,aom-concept,aom-livestock,staging
AOM_001486,Lignobond,aom-concept,aom-livestock,staging
AOM_001503,Polyethylene,aom-concept,aom-livestock,staging
AOM_001504,Polyethylene glycol,aom-concept,aom-livestock,staging
AOM_001490,Trimethyl Cellulose,aom-concept,aom-livestock,staging
AOM_000747,Digestibility Marker,aom-concept,aom-livestock,staging
AOM_000746,Chromium Oxide,aom-concept,aom-livestock,staging
AOM_002072,Chromium Oxide Ground,aom-concept,aom-livestock,staging
AOM_006101,Food Waste Dried,aom-concept,aom-livestock,staging
AOM_003172,Food Waste,aom-concept,aom-livestock,staging
AOM_002191,Fossil Shell Ground,aom-concept,aom-livestock,staging
AOM_001865,Free Gossypol,aom-concept,aom-livestock,staging
AOM_001866,Glycerol,aom-concept,aom-livestock,staging
AOM_000780,Lecithin,aom-concept,aom-livestock,staging
AOM_003084,Phosphate Salt Lick,aom-concept,aom-livestock,staging
AOM_003201,Urea Block Salt Lick,aom-concept,aom-livestock,staging
AOM_000772,Salt,aom-concept,aom-livestock,staging
AOM_000783,Molasses & Urea Block,aom-concept,aom-livestock,staging
AOM_001825,Olaquindox,aom-concept,aom-livestock,staging
AOM_006349,Pleurotus ostreatus,aom-concept,aom-livestock,staging
AOM_001838,Biscuit Waste,aom-concept,aom-livestock,staging
AOM_001830,Biscuit Waste Dried Ground,aom-concept,aom-livestock,staging
AOM_001829,Biscuit Waste Ground,aom-concept,aom-livestock,staging
AOM_006364,Bread Waste Dried,aom-concept,aom-livestock,staging
AOM_003829,Bread Waste,aom-concept,aom-livestock,staging
AOM_001827,Popcorn Waste,aom-concept,aom-livestock,staging
AOM_001831,Vitalite,aom-concept,aom-livestock,staging
AOM_001867,Sand,aom-concept,aom-livestock,staging
AOM_001832,Starch,aom-concept,aom-livestock,staging
AOM_001868,Toxynil,aom-concept,aom-livestock,staging
AOM_001997,Toxynil Ground,aom-concept,aom-livestock,staging
AOM_001507,Unspecified,aom-concept,aom-livestock,staging
AOM_001917,Unspecified Filler,aom-concept,aom-livestock,staging
AOM_006241,Unspecified Yeast,aom-concept,aom-livestock,staging
AOM_006240,Untreated Organic Waste Dried Fermented Ground,aom-concept,aom-livestock,staging
AOM_006239,Untreated Organic Waste Ground,aom-concept,aom-livestock,staging
AOM_001921,Vitalyte,aom-concept,aom-livestock,staging
AOM_001869,Waste Activated Sludge,aom-concept,aom-livestock,staging
AOM_001922,Water,aom-concept,aom-livestock,staging
AOM_006179,Wood Ash Ground,aom-concept,aom-livestock,staging
AOM_003203,Wood Ash,aom-concept,aom-livestock,staging
AOM_001824,Wood Charcoal,aom-concept,aom-livestock,staging
AOM_000807,Prebiotic,aom-concept,aom-livestock,staging
AOM_001508,Lactobacillus plantarum,aom-concept,aom-livestock,staging
AOM_001500,ACTIPAL HP 1,aom-concept,aom-livestock,staging
AOM_001501,AquaNutro Abalone Grower,aom-concept,aom-livestock,staging
AOM_000798,Beef Survival Meal,aom-concept,aom-livestock,staging
AOM_002110,Chick Mash,aom-concept,aom-livestock,staging
AOM_000799,Commercial Feed,aom-concept,aom-livestock,staging
AOM_000800,Concentrate,aom-concept,aom-livestock,staging
AOM_001493,Growers Concentrate,aom-concept,aom-livestock,staging
AOM_000805,Imported Concentrate,aom-concept,aom-livestock,staging
AOM_000803,Layer Concentrate,aom-concept,aom-livestock,staging
AOM_001492,Protein-Mineral Concentrate,aom-concept,aom-livestock,staging
AOM_000801,Dairy Meal,aom-concept,aom-livestock,staging
AOM_001579,Elancoban,aom-concept,aom-livestock,staging
AOM_001494,Finisher Diet,aom-concept,aom-livestock,staging
AOM_002097,Fish Mix,aom-concept,aom-livestock,staging
AOM_001495,Growers Diet,aom-concept,aom-livestock,staging
AOM_003495,Growers Premix,aom-concept,aom-livestock,staging
AOM_003995,Lamb and Ewe Pellet,aom-concept,aom-livestock,staging
AOM_002109,Layer's Meal,aom-concept,aom-livestock,staging
AOM_001497,Megalac,aom-concept,aom-livestock,staging
AOM_002098,Poultry Feed,aom-concept,aom-livestock,staging
AOM_001870,Prime Gluten 60,aom-concept,aom-livestock,staging
AOM_006154,Prime Gluten 60 Ground,aom-concept,aom-livestock,staging
AOM_003870,Rabbit Pellet,aom-concept,aom-livestock,staging
AOM_003991,Ruminant Premix,aom-concept,aom-livestock,staging
AOM_001498,Sheep Meal,aom-concept,aom-livestock,staging
AOM_001496,Starter Diet,aom-concept,aom-livestock,staging
AOM_001502,Swine Mix,aom-concept,aom-livestock,staging
AOM_000804,Total Mixed Ration,aom-concept,aom-livestock,staging
AOM_001491,Preformulated Feed,aom-concept,aom-livestock,staging
AOM_006340,Propionibacterium freudenreinchi,aom-concept,aom-livestock,staging
AOM_001420,Saccharomyces cerevisiae,aom-concept,aom-livestock,staging
AOM_001419,Saccharomyces cerevisiae Dried,aom-concept,aom-livestock,staging
AOM_001421,Saccharomyces cerevisiae Slurry,aom-concept,aom-livestock,staging
AOM_001422,Spent Yeast,aom-concept,aom-livestock,staging
AOM_003076,Probiotic,aom-concept,aom-livestock,staging
AOM_000736,Supplement,aom-concept,aom-livestock,staging
AOM_000737,Amino Acid,aom-concept,aom-livestock,staging
AOM_003878,L-Tryptophan,aom-concept,aom-livestock,staging
AOM_000739,Lysine,aom-concept,aom-livestock,staging
AOM_000740,Lysine - HCl,aom-concept,aom-livestock,staging
AOM_001377,Methionine,aom-concept,aom-livestock,staging
AOM_000738,Threonine,aom-concept,aom-livestock,staging
AOM_001433,Tryptophan,aom-concept,aom-livestock,staging
AOM_006339,Anti fungi,aom-concept,aom-livestock,staging
AOM_004433,Anti-coccidia,aom-concept,aom-livestock,staging
AOM_001091,Anti-mycotoxin,aom-concept,aom-livestock,staging
AOM_003889,Bole Soil,aom-concept,aom-livestock,staging
AOM_001578,Dextrin,aom-concept,aom-livestock,staging
AOM_001577,Carbohydrate,aom-concept,aom-livestock,staging
AOM_003577,Commercial Protein Supplement,aom-concept,aom-livestock,staging
AOM_000751,Enzyme,aom-concept,aom-livestock,staging
AOM_000748,Asperozym (Fibrolytic Enzymes),aom-concept,aom-livestock,staging
AOM_000749,Axtra Phy Broiler,aom-concept,aom-livestock,staging
AOM_003747,Axtra XAP,aom-concept,aom-livestock,staging
AOM_003749,Natuzyme,aom-concept,aom-livestock,staging
AOM_000750,Phytase,aom-concept,aom-livestock,staging
AOM_006114,Phytase Ground,aom-concept,aom-livestock,staging
AOM_003994,Poly-enzyme,aom-concept,aom-livestock,staging
AOM_001903,Asteraceae,aom-concept,aom-livestock,staging
AOM_006323,Chamomile Flower By Product,aom-concept,aom-livestock,staging
AOM_000752,Chamomile Flower,aom-concept,aom-livestock,staging
AOM_003997,Clove Basil Leaves Extract,aom-concept,aom-livestock,staging
AOM_002001,Clove Basil Leaves Extract Dried Ethanol Treated Ground,aom-concept,aom-livestock,staging
AOM_006338,Sweet Basil By Product,aom-concept,aom-livestock,staging
AOM_003996,Sweet Basil,aom-concept,aom-livestock,staging
AOM_001871,Urtica dioica,aom-concept,aom-livestock,staging
AOM_002002,Urtica dioica Dried Ground,aom-concept,aom-livestock,staging
AOM_002200,Chlorella vulgaris,aom-concept,aom-livestock,staging
AOM_000779,Mineral,aom-concept,aom-livestock,staging
AOM_006331,Agrivate,aom-concept,aom-livestock,staging
AOM_001872,Alkali,aom-concept,aom-livestock,staging
AOM_001367,Ammonium Chloride,aom-concept,aom-livestock,staging
AOM_001368,Ammonium Sulphate,aom-concept,aom-livestock,staging
AOM_000754,Calcium,aom-concept,aom-livestock,staging
AOM_001369,Calcium Bicarbonate,aom-concept,aom-livestock,staging
AOM_001370,Calcium Carbonate,aom-concept,aom-livestock,staging
AOM_006124,Calcium Carbonate Ground,aom-concept,aom-livestock,staging
AOM_001371,Calcium Oxide,aom-concept,aom-livestock,staging
AOM_001372,Calcium Phosphate,aom-concept,aom-livestock,staging
AOM_000755,Chalk,aom-concept,aom-livestock,staging
AOM_001066,Cobalt,aom-concept,aom-livestock,staging
AOM_000756,Copper,aom-concept,aom-livestock,staging
AOM_001067,Copper Sulfate Anhydrous,aom-concept,aom-livestock,staging
AOM_000757,Dicalcium Phosphate,aom-concept,aom-livestock,staging
AOM_001746,Dicalcium Phosphate Dried Ground,aom-concept,aom-livestock,staging
AOM_002074,Dicalcium Phosphate Ground,aom-concept,aom-livestock,staging
AOM_000758,Iodated Salt,aom-concept,aom-livestock,staging
AOM_000759,Iodine,aom-concept,aom-livestock,staging
AOM_001506,Kanwa-Potassium Salt,aom-concept,aom-livestock,staging
AOM_003760,Lime Slaked,aom-concept,aom-livestock,staging
AOM_000760,Lime,aom-concept,aom-livestock,staging
AOM_001378,Magnesium Oxide,aom-concept,aom-livestock,staging
AOM_006125,Magnesium Sulfate,aom-concept,aom-livestock,staging
AOM_000763,Manganese,aom-concept,aom-livestock,staging
AOM_000764,Mineral Block,aom-concept,aom-livestock,staging
AOM_000765,Maclik,aom-concept,aom-livestock,staging
AOM_000766,Mineral Lick,aom-concept,aom-livestock,staging
AOM_001773,Trace-elements Mix,aom-concept,aom-livestock,staging
AOM_001415,Mineral Mix,aom-concept,aom-livestock,staging
AOM_000768,Monocalcium Phosphate,aom-concept,aom-livestock,staging
AOM_000770,Phosphorus,aom-concept,aom-livestock,staging
AOM_001427,Potassium Carbonate,aom-concept,aom-livestock,staging
AOM_001509,Potassium Humate,aom-concept,aom-livestock,staging
AOM_000774,Selenium,aom-concept,aom-livestock,staging
AOM_001487,Sodium Sulfate,aom-concept,aom-livestock,staging
AOM_000776,Sulphur,aom-concept,aom-livestock,staging
AOM_000777,Tricalcium Phosphate,aom-concept,aom-livestock,staging
AOM_000778,Zinc,aom-concept,aom-livestock,staging
AOM_001417,Zinc Manganese,aom-concept,aom-livestock,staging
AOM_001418,Zinc Oxide,aom-concept,aom-livestock,staging
AOM_000795,Mixture,aom-concept,aom-livestock,staging
AOM_001428,Minerals and Salt,aom-concept,aom-livestock,staging
AOM_001431,Minerals and Urea Mix,aom-concept,aom-livestock,staging
AOM_000794,Minerals and Vitamins Mix,aom-concept,aom-livestock,staging
AOM_006334,Protected Fat,aom-concept,aom-livestock,staging
AOM_001572,Casein,aom-concept,aom-livestock,staging
AOM_001571,Protein,aom-concept,aom-livestock,staging
AOM_001068,Pseudovitamin,aom-concept,aom-livestock,staging
AOM_001069,Inositol,aom-concept,aom-livestock,staging
AOM_001749,Urea,aom-concept,aom-livestock,staging
AOM_000793,Vitamin,aom-concept,aom-livestock,staging
AOM_000787,Choline Cloride,aom-concept,aom-livestock,staging
AOM_001375,Choline Cloride Ground,aom-concept,aom-livestock,staging
AOM_001376,Dexapanthenol,aom-concept,aom-livestock,staging
AOM_001505,Polyvitamins,aom-concept,aom-livestock,staging
AOM_001839,Vitamin AD3E,aom-concept,aom-livestock,staging
AOM_000788,Vitamin B12,aom-concept,aom-livestock,staging
AOM_000789,Vitamin C,aom-concept,aom-livestock,staging
AOM_001834,Vitamin D3,aom-concept,aom-livestock,staging
AOM_000790,Vitamin E,aom-concept,aom-livestock,staging
AOM_000791,Vitamin Mix,aom-concept,aom-livestock,staging
AOM_001062,Feed Digestibility,aom-concept,aom-livestock,staging
AOM_000300,Digestibility Measurement Method,aom-concept,aom-livestock,staging
AOM_004006,AOAC (1970),aom-concept,aom-livestock,staging
AOM_000287,AOAC (1990),aom-concept,aom-livestock,staging
AOM_004007,AOAC (2000),aom-concept,aom-livestock,staging
AOM_004008,AOAC (2005),aom-concept,aom-livestock,staging
AOM_004009,AOAC (2007),aom-concept,aom-livestock,staging
AOM_000289,Estimated,aom-concept,aom-livestock,staging
AOM_000290,In sacco,aom-concept,aom-livestock,staging
AOM_001063,In vitro,aom-concept,aom-livestock,staging
AOM_000292,Dry Matter Disappearance,aom-concept,aom-livestock,staging
AOM_004010,Goering and Van Soest (1970),aom-concept,aom-livestock,staging
AOM_000291,Tilley & Terry,aom-concept,aom-livestock,staging
AOM_000294,Gas Production Technique,aom-concept,aom-livestock,staging
AOM_000299,Van Soest and Robertson (1985),aom-concept,aom-livestock,staging
AOM_001064,In vivo,aom-concept,aom-livestock,staging
AOM_000288,Difference Technique,aom-concept,aom-livestock,staging
AOM_000295,Marker Technique,aom-concept,aom-livestock,staging
AOM_000298,Total Collection Technique,aom-concept,aom-livestock,staging
AOM_000296,Total Collection Technique (Apparent),aom-concept,aom-livestock,staging
AOM_000297,Total Collection Technique (True),aom-concept,aom-livestock,staging
AOM_001065,Digestibility Measurement Metric,aom-concept,aom-livestock,staging
AOM_000285,Apparent digestibility coefficient (ADC),aom-concept,aom-livestock,staging
AOM_000302,Digestible  Acid Detergent Lignin (ADL),aom-concept,aom-livestock,staging
AOM_000301,Digestible Acid Detergent Fibre (ADF),aom-concept,aom-livestock,staging
AOM_002557,Digestible Ash,aom-concept,aom-livestock,staging
AOM_000303,Digestible Carbohydrate,aom-concept,aom-livestock,staging
AOM_000304,Digestible Celluose,aom-concept,aom-livestock,staging
AOM_000305,Digestible Crude Fat,aom-concept,aom-livestock,staging
AOM_000306,Digestible Crude Fibre,aom-concept,aom-livestock,staging
AOM_000307,Digestible Crude Protein,aom-concept,aom-livestock,staging
AOM_000308,Digestible Dry Matter,aom-concept,aom-livestock,staging
AOM_000309,Digestible Energy (DE),aom-concept,aom-livestock,staging
AOM_000318,Digestible Ether Extract (EE),aom-concept,aom-livestock,staging
AOM_000310,Digestible Fat or Lipid,aom-concept,aom-livestock,staging
AOM_000311,Digestible Fibre,aom-concept,aom-livestock,staging
AOM_000312,Digestible Hemicellulose,aom-concept,aom-livestock,staging
AOM_000313,Digestible Lignin,aom-concept,aom-livestock,staging
AOM_000314,Digestible Neutral Detergent Fibre (NDF),aom-concept,aom-livestock,staging
AOM_000315,Digestible Nitrogen,aom-concept,aom-livestock,staging
AOM_000319,Digestible Nitrogen Free Extracts (NFE),aom-concept,aom-livestock,staging
AOM_002556,Digestible Non-Fibrous Carbohydrates (NFCs),aom-concept,aom-livestock,staging
AOM_000316,Digestible Organic Matter,aom-concept,aom-livestock,staging
AOM_000317,Digestible Protein,aom-concept,aom-livestock,staging
AOM_000320,Measured (Unspecified),aom-concept,aom-livestock,staging
AOM_000321,Feed pH,aom-concept,aom-livestock,staging
AOM_000326,Feed Physical Characteristic,aom-concept,aom-livestock,staging
AOM_000322,floatability,aom-concept,aom-livestock,staging
AOM_000323,particle size,aom-concept,aom-livestock,staging
AOM_000324,physical form,aom-concept,aom-livestock,staging
AOM_000325,water retention capacity,aom-concept,aom-livestock,staging
AOM_000327,feed preservative content,aom-concept,aom-livestock,staging
AOM_000845,Feed Process,aom-concept,aom-livestock,staging
AOM_000820,Enzyme Treatment,aom-concept,aom-livestock,staging
AOM_006824,Fibrolytic Treatment,aom-concept,aom-livestock,staging
AOM_000824,Amylase Treatment,aom-concept,aom-livestock,staging
AOM_000821,Cellulase Treatment,aom-concept,aom-livestock,staging
AOM_000822,Hemicellulase Treatment,aom-concept,aom-livestock,staging
AOM_000825,Phytase Treatment,aom-concept,aom-livestock,staging
AOM_000823,Protease Treatment,aom-concept,aom-livestock,staging
AOM_000830,Fermentation,aom-concept,aom-livestock,staging
AOM_000831,Ensiling,aom-concept,aom-livestock,staging
AOM_004500,Inoculation,aom-concept,aom-livestock,staging
AOM_003098,Sprouted,aom-concept,aom-livestock,staging
AOM_000818,Acid Treatment,aom-concept,aom-livestock,staging
AOM_000819,Alkali Treatment,aom-concept,aom-livestock,staging
AOM_000817,Ammonia Treatment,aom-concept,aom-livestock,staging
AOM_100848,Urea Treatment,aom-concept,aom-livestock,staging
AOM_003202,Molasses Treatment,aom-concept,aom-livestock,staging
AOM_000842,Dehydration Process,aom-concept,aom-livestock,staging
AOM_000843,Drying,aom-concept,aom-livestock,staging
AOM_001510,Fresh,aom-concept,aom-livestock,staging
AOM_000844,Wilting,aom-concept,aom-livestock,staging
AOM_000837,Mechanical Process,aom-concept,aom-livestock,staging
AOM_000834,Chopping,aom-concept,aom-livestock,staging
AOM_000835,Crushing,aom-concept,aom-livestock,staging
AOM_003097,Decorticated,aom-concept,aom-livestock,staging
AOM_000841,Extrusion,aom-concept,aom-livestock,staging
AOM_000836,Grinding,aom-concept,aom-livestock,staging
AOM_000839,Hammer Milling,aom-concept,aom-livestock,staging
AOM_000838,Milling,aom-concept,aom-livestock,staging
AOM_000840,Pelleting,aom-concept,aom-livestock,staging
AOM_000826,Thermal Process,aom-concept,aom-livestock,staging
AOM_000827,Boiling,aom-concept,aom-livestock,staging
AOM_000828,Direct Boiling,aom-concept,aom-livestock,staging
AOM_000829,Indirect Boiling,aom-concept,aom-livestock,staging
AOM_000833,Extrusion,aom-concept,aom-livestock,staging
AOM_000832,Roasting,aom-concept,aom-livestock,staging
AOM_000108,Feed Management,aom-concept,aom-livestock,staging
AOM_000109,Diet Change,aom-concept,aom-livestock,staging
AOM_000135,Addition,aom-concept,aom-livestock,staging
AOM_000140,Control,aom-concept,aom-livestock,staging
AOM_000138,Fed Same Energy,aom-concept,aom-livestock,staging
AOM_000139,Fed Same Protein,aom-concept,aom-livestock,staging
AOM_000137,Fed Same Weight,aom-concept,aom-livestock,staging
AOM_000143,Feed Processing,aom-concept,aom-livestock,staging
AOM_000145,Biological Processing,aom-concept,aom-livestock,staging
AOM_000146,Enzyme Treatment,aom-concept,aom-livestock,staging
AOM_000147,Fermentation,aom-concept,aom-livestock,staging
AOM_000149,Chemical Processing,aom-concept,aom-livestock,staging
AOM_000144,Dehydration Processing,aom-concept,aom-livestock,staging
AOM_000150,Mechanical Processing,aom-concept,aom-livestock,staging
AOM_000148,Thermal Processing,aom-concept,aom-livestock,staging
AOM_000112,Increased Digestibility,aom-concept,aom-livestock,staging
AOM_000110,Increased Energy,aom-concept,aom-livestock,staging
AOM_000111,Increased Protein,aom-concept,aom-livestock,staging
AOM_000113,Reduced Costs,aom-concept,aom-livestock,staging
AOM_000136,Substitution,aom-concept,aom-livestock,staging
AOM_000114,Use of Byproducts,aom-concept,aom-livestock,staging
AOM_000116,Animal Byproducts,aom-concept,aom-livestock,staging
AOM_000115,Crop Byproducts,aom-concept,aom-livestock,staging
AOM_000118,Use of Insects,aom-concept,aom-livestock,staging
AOM_000119,Use of Manure,aom-concept,aom-livestock,staging
AOM_000120,Use of Supplements,aom-concept,aom-livestock,staging
AOM_000124,amino acid supplementation,aom-concept,aom-livestock,staging
AOM_000125,enzyme supplementation,aom-concept,aom-livestock,staging
AOM_000127,carbohydrase supplementation,aom-concept,aom-livestock,staging
AOM_000129,lipase supplementation,aom-concept,aom-livestock,staging
AOM_000128,phytase supplementation,aom-concept,aom-livestock,staging
AOM_000126,protease supplementation,aom-concept,aom-livestock,staging
AOM_000132,essential fatty acid supplementation,aom-concept,aom-livestock,staging
AOM_000123,herb or extract supplementation,aom-concept,aom-livestock,staging
AOM_000122,mineral supplementation,aom-concept,aom-livestock,staging
AOM_000133,organic acid supplementation,aom-concept,aom-livestock,staging
AOM_000131,prebiotic supplementation,aom-concept,aom-livestock,staging
AOM_000130,probiotic supplementation,aom-concept,aom-livestock,staging
AOM_000134,urea supplementation,aom-concept,aom-livestock,staging
AOM_000121,vitamin supplementation,aom-concept,aom-livestock,staging
AOM_000117,Use of Tree Fodders,aom-concept,aom-livestock,staging
AOM_000141,On-farm,aom-concept,aom-livestock,staging
AOM_000142,Purchased,aom-concept,aom-livestock,staging
AOM_000950,Cycle length,aom-concept,aom-livestock,staging
AOM_000948,Division Size,aom-concept,aom-livestock,staging
AOM_000947,Field Size,aom-concept,aom-livestock,staging
AOM_000936,Grazing Intensity,aom-concept,aom-livestock,staging
AOM_000953,per cycle,aom-concept,aom-livestock,staging
AOM_000952,per year,aom-concept,aom-livestock,staging
AOM_000946,Max sward height,aom-concept,aom-livestock,staging
AOM_000954,Number of animals,aom-concept,aom-livestock,staging
AOM_000944,Number of fields per unit,aom-concept,aom-livestock,staging
AOM_000951,Rest period,aom-concept,aom-livestock,staging
AOM_000949,Strip grazing,aom-concept,aom-livestock,staging
AOM_000945,Target sward height,aom-concept,aom-livestock,staging
AOM_000943,genetic group structure,aom-concept,aom-livestock,staging
AOM_000941,rearing stage group structure,aom-concept,aom-livestock,staging
AOM_000942,sex group structure,aom-concept,aom-livestock,staging
AOM_000151,Herd Management,aom-concept,aom-livestock,staging
AOM_000173,Disease Prevention,aom-concept,aom-livestock,staging
AOM_000177,Antibiotics,aom-concept,aom-livestock,staging
AOM_000176,Antiparasitics,aom-concept,aom-livestock,staging
AOM_000174,Immunomodulators,aom-concept,aom-livestock,staging
AOM_000175,Vaccinations,aom-concept,aom-livestock,staging
AOM_000180,Monitoring,aom-concept,aom-livestock,staging
AOM_000178,Growth Promotor,aom-concept,aom-livestock,staging
AOM_000152,Genetic Improvement,aom-concept,aom-livestock,staging
AOM_000155,Hybridization or Cross Breeding,aom-concept,aom-livestock,staging
AOM_000154,Improved Breeds,aom-concept,aom-livestock,staging
AOM_000156,Heat Tolerance,aom-concept,aom-livestock,staging
AOM_000153,Unimproved Breed,aom-concept,aom-livestock,staging
AOM_000937,animal biomass,aom-concept,aom-livestock,staging
AOM_000940,animal density,aom-concept,aom-livestock,staging
AOM_000938,stocking rate,aom-concept,aom-livestock,staging
AOM_000939,stocking rate as livestock units,aom-concept,aom-livestock,staging
AOM_000157,Manure Management,aom-concept,aom-livestock,staging
AOM_000158,Conventional Manure Handling,aom-concept,aom-livestock,staging
AOM_000159,Manure Collection,aom-concept,aom-livestock,staging
AOM_000160,Manure Storage,aom-concept,aom-livestock,staging
AOM_000161,Manure Treatment,aom-concept,aom-livestock,staging
AOM_002504,First trimester,aom-concept,aom-livestock,staging
AOM_002507,Fourth trimester,aom-concept,aom-livestock,staging
AOM_002503,Mixed,aom-concept,aom-livestock,staging
AOM_002502,Multiparous,aom-concept,aom-livestock,staging
AOM_002501,Primiparous,aom-concept,aom-livestock,staging
AOM_002505,Second trimester,aom-concept,aom-livestock,staging
AOM_002506,Third trimester,aom-concept,aom-livestock,staging
AOM_000168,Controlled Grazing,aom-concept,aom-livestock,staging
AOM_000163,Rotational Grazing,aom-concept,aom-livestock,staging
AOM_000162,Conventional Pasture Management,aom-concept,aom-livestock,staging
AOM_000169,Cut and Carry,aom-concept,aom-livestock,staging
AOM_000181,Fodder Banks,aom-concept,aom-livestock,staging
AOM_000182,Hay,aom-concept,aom-livestock,staging
AOM_000183,Silage,aom-concept,aom-livestock,staging
AOM_000164,Improved Pasture,aom-concept,aom-livestock,staging
AOM_000166,Improved Pasture- Grasses,aom-concept,aom-livestock,staging
AOM_000167,Improved Pasture- Grasses & Legumes,aom-concept,aom-livestock,staging
AOM_000165,Improved Pasture- Legumes,aom-concept,aom-livestock,staging
AOM_000179,N-inhibitors,aom-concept,aom-livestock,staging
AOM_000171,Optimization of Stocking Density,aom-concept,aom-livestock,staging
AOM_000172,Shade Trees,aom-concept,aom-livestock,staging
AOM_000329,Pest and Disease Management,aom-concept,aom-livestock,staging
AOM_000346,Antimicrobial,aom-concept,aom-livestock,staging
AOM_000347,Antibacterial,aom-concept,aom-livestock,staging
AOM_000348,Antifungal,aom-concept,aom-livestock,staging
AOM_000350,Antiprotozoal,aom-concept,aom-livestock,staging
AOM_000351,Antiplasmodial,aom-concept,aom-livestock,staging
AOM_000352,Antitrichomonal,aom-concept,aom-livestock,staging
AOM_000353,Coccidiostat,aom-concept,aom-livestock,staging
AOM_000354,Trypanocidal,aom-concept,aom-livestock,staging
AOM_000349,Antiviral,aom-concept,aom-livestock,staging
AOM_000330,Pesticide,aom-concept,aom-livestock,staging
AOM_000331,Antiparasitic,aom-concept,aom-livestock,staging
AOM_000336,Antiamoebic,aom-concept,aom-livestock,staging
