concept_id,preferred_label,cohort_scope,feed_material_direct_branch_ids,feed_material_direct_branch_labels,depth_from_feed_materials,depth_from_feed_additives,depth_from_feed_chemical_substances,current_parent_ids,current_parent_labels,direct_child_count,descendant_count,review_requirement
AOM_000757,Dicalcium Phosphate,feed-material-descendant,AOM_101139,Mineral feed materials,2,,,AOM_101139,Mineral feed materials,0,0,affected-descendant-inventory
AOM_000758,Iodated Salt,feed-material-descendant,AOM_101139,Mineral feed materials,2,,,AOM_101139,Mineral feed materials,0,0,affected-descendant-inventory
AOM_000760,Lime,feed-material-descendant,AOM_101139,Mineral feed materials,2,,,AOM_101139,Mineral feed materials,0,0,affected-descendant-inventory
AOM_000768,Monocalcium Phosphate,feed-material-descendant,AOM_101139,Mineral feed materials,2,,,AOM_101139,Mineral feed materials,0,0,affected-descendant-inventory
AOM_000772,Salt,feed-material-descendant,AOM_101139,Mineral feed materials,2,,,AOM_101139,Mineral feed materials,0,0,affected-descendant-inventory
AOM_000777,Tricalcium Phosphate,feed-material-descendant,AOM_101139,Mineral feed materials,2,,,AOM_101139,Mineral feed materials,0,0,affected-descendant-inventory
AOM_000793,Vitamin,feed-additive-branch,,,,2,,AOM_101136,Nutritional feed additives,1,1,authority-boundary-comparison
AOM_000807,Prebiotic,feed-additive-branch,,,,2,,AOM_101137,Zootechnical feed additives,1,1,authority-boundary-comparison
AOM_000808,Fumaric Acid,chemical-identity-branch,,,,,2,AOM_006389,Organic Acid,0,0,identity-product-boundary-review
AOM_000809,Essential Fatty Acid,chemical-identity-branch,,,,,1,AOM_101147,Feed chemical substances,0,0,identity-product-boundary-review
AOM_001068,Pseudovitamin,chemical-identity-branch,,,,,1,AOM_101147,Feed chemical substances,1,1,identity-product-boundary-review
AOM_001069,Inositol,chemical-identity-branch,,,,,2,AOM_001068,Pseudovitamin,0,0,identity-product-boundary-review
AOM_001091,Anti-mycotoxin,feed-additive-branch,,,,2,,AOM_101138,Technological feed additives,0,0,authority-boundary-comparison
AOM_001094,Chicken Manure Dried,feed-material-descendant,AOM_000561,Animal Manures,3,,,AOM_006008,Chicken Manure,0,0,affected-descendant-inventory
AOM_001095,Cattle Manure,feed-material-descendant,AOM_000561,Animal Manures,2,,,AOM_000561,Animal Manures,0,0,affected-descendant-inventory
AOM_001096,Chicken Ground,feed-material-descendant,AOM_000559,Animal,3,,,AOM_100983,Chicken feed materials,0,0,affected-descendant-inventory
AOM_001097,Pig Manure,feed-material-descendant,AOM_000561,Animal Manures,2,,,AOM_000561,Animal Manures,0,0,affected-descendant-inventory
AOM_001098,Fish Boiled Ground,feed-material-descendant,AOM_000559,Animal,3,,,AOM_000549,Fish,0,0,affected-descendant-inventory
AOM_001099,Feather Ground,feed-material-descendant,AOM_100976,Animal by-products,3,,,AOM_100984,Feather by-products,0,0,affected-descendant-inventory
AOM_001100,Fish Ground Roasted,feed-material-descendant,AOM_000559,Animal,3,,,AOM_000549,Fish,0,0,affected-descendant-inventory
AOM_001101,Fish Dried Ground,feed-material-descendant,AOM_000559,Animal,3,,,AOM_000549,Fish,0,0,affected-descendant-inventory
AOM_001103,Fish Dried,feed-material-descendant,AOM_000559,Animal,3,,,AOM_000549,Fish,0,0,affected-descendant-inventory
AOM_001104,Fish Processing Waste Dried,feed-material-descendant,AOM_100976,Animal by-products,4,,,AOM_000545,Fish Processing Waste,0,0,affected-descendant-inventory
AOM_001105,Lake Shells,feed-material-descendant,AOM_100976,Animal by-products,3,,,AOM_000558,Shell,0,0,affected-descendant-inventory
AOM_001106,Meat and Bone,feed-material-descendant,AOM_100976,Animal by-products,2,,,AOM_100976,Animal by-products,1,1,affected-descendant-inventory
AOM_001107,Meat and Bone Ground,feed-material-descendant,AOM_100976,Animal by-products,3,,,AOM_001106,Meat and Bone,0,0,affected-descendant-inventory
AOM_001108,Oryctes rhinoceros Ground,feed-material-descendant,AOM_000559,Animal,4,,,AOM_100982,Oryctes rhinoceros feed materials,0,0,affected-descendant-inventory
AOM_001109,Poultry Litter Dried,feed-material-descendant,AOM_000561,Animal Manures,3,,,AOM_001146,Poultry Litter,0,0,affected-descendant-inventory
AOM_001110,Rastrineobola argentea,feed-material-descendant,AOM_000559,Animal,3,,,AOM_000549,Fish,0,0,affected-descendant-inventory
AOM_001111,Termite Ground,feed-material-descendant,AOM_000559,Animal,4,,,AOM_002248,Termite,0,0,affected-descendant-inventory
AOM_001112,Shrimp Ground,feed-material-descendant,AOM_000559,Animal,4,,,AOM_100977,Shrimp feed materials,0,0,affected-descendant-inventory
AOM_001113,Giant Snail Ground,feed-material-descendant,AOM_000559,Animal,4,,,AOM_001936,Giant Snail,0,0,affected-descendant-inventory
AOM_001114,Mollusk,feed-material-descendant,AOM_000559,Animal,2,,,AOM_000559,Animal,1,3,affected-descendant-inventory
AOM_001115,Trout,feed-material-descendant,AOM_000559,Animal,3,,,AOM_000549,Fish,2,3,affected-descendant-inventory
AOM_001116,Tuna Waste Ground,feed-material-descendant,AOM_000559,Animal,4,,,AOM_002246,Tuna,0,0,affected-descendant-inventory
AOM_001117,Blue Lupin Dried,feed-material-descendant;crop-forage-navigation,AOM_100921,Crop product,4,,,AOM_100930,Blue lupin products,0,0,affected-descendant-inventory;source-navigation-impact-review
AOM_001118,Acacia cyanophylla,feed-material-descendant;crop-forage-navigation,AOM_000735,Forage Plants,3,,,AOM_000718,Forage Trees,0,0,affected-descendant-inventory;source-navigation-impact-review
AOM_001119,Acacia saligna,feed-material-descendant;crop-forage-navigation,AOM_000735,Forage Plants,3,,,AOM_000718,Forage Trees,2,3,affected-descendant-inventory;source-navigation-impact-review
AOM_001120,Acacia saligna Leaves and Soft Twig,feed-material-descendant;crop-forage-navigation,AOM_000735,Forage Plants,4,,,AOM_001119,Acacia saligna,1,1,affected-descendant-inventory;source-navigation-impact-review
AOM_001121,Acacia senegal,feed-material-descendant;crop-forage-navigation,AOM_000735,Forage Plants,3,,,AOM_000718,Forage Trees,2,5,affected-descendant-inventory;source-navigation-impact-review
AOM_001122,Acacia senegal Pods,feed-material-descendant;crop-forage-navigation,AOM_000735,Forage Plants,4,,,AOM_001121,Acacia senegal,1,1,affected-descendant-inventory;source-navigation-impact-review
AOM_001123,Acacia senegal Leaves,feed-material-descendant;crop-forage-navigation,AOM_000735,Forage Plants,4,,,AOM_001121,Acacia senegal,2,2,affected-descendant-inventory;source-navigation-impact-review
AOM_001125,Acacia tortilis Leaves,feed-material-descendant;crop-forage-navigation,AOM_000735,Forage Plants,4,,,AOM_000706,Acacia tortilis,2,2,affected-descendant-inventory;source-navigation-impact-review
AOM_001126,Afzelia africana,feed-material-descendant;crop-forage-navigation,AOM_000735,Forage Plants,3,,,AOM_000718,Forage Trees,3,4,affected-descendant-inventory;source-navigation-impact-review
AOM_001127,Afzelia africana Leaves Wilted,feed-material-descendant;crop-forage-navigation,AOM_000735,Forage Plants,5,,,AOM_001699,Afzelia africana Leaves,0,0,affected-descendant-inventory;source-navigation-impact-review
AOM_001128,Annona senegalensis,feed-material-descendant;crop-forage-navigation,AOM_000735,Forage Plants,3,,,AOM_000718,Forage Trees,2,3,affected-descendant-inventory;source-navigation-impact-review
AOM_001129,Annona senegalensis Leaves,feed-material-descendant;crop-forage-navigation,AOM_000735,Forage Plants,4,,,AOM_001128,Annona senegalensis,1,1,affected-descendant-inventory;source-navigation-impact-review
AOM_001131,Azadirachta indica,feed-material-descendant;crop-forage-navigation,AOM_000735,Forage Plants,3,,,AOM_000718,Forage Trees,1,3,affected-descendant-inventory;source-navigation-impact-review
AOM_001132,Azadirachta indica Leaves,feed-material-descendant;crop-forage-navigation,AOM_000735,Forage Plants,4,,,AOM_001131,Azadirachta indica,2,2,affected-descendant-inventory;source-navigation-impact-review
AOM_001133,Calliandra calothyrsus,feed-material-descendant;crop-forage-navigation,AOM_000735,Forage Plants,3,,,AOM_000718,Forage Trees,1,4,affected-descendant-inventory;source-navigation-impact-review
AOM_001134,Calliandra calothyrsus Leaves,feed-material-descendant;crop-forage-navigation,AOM_000735,Forage Plants,4,,,AOM_001133,Calliandra calothyrsus,3,3,affected-descendant-inventory;source-navigation-impact-review
AOM_001135,Calycotome villosa,feed-material-descendant;crop-forage-navigation,AOM_000735,Forage Plants,3,,,AOM_000718,Forage Trees,0,0,affected-descendant-inventory;source-navigation-impact-review
AOM_001136,Carissa edulis,feed-material-descendant;crop-forage-navigation,AOM_000735,Forage Plants,3,,,AOM_000718,Forage Trees,0,0,affected-descendant-inventory;source-navigation-impact-review
AOM_001137,Chamaecytisus palmensis,feed-material-descendant;crop-forage-navigation,AOM_000735,Forage Plants,3,,,AOM_000718,Forage Trees,2,3,affected-descendant-inventory;source-navigation-impact-review
AOM_001138,Combretum apiculatum,feed-material-descendant;crop-forage-navigation,AOM_000735,Forage Plants,3,,,AOM_000718,Forage Trees,0,0,affected-descendant-inventory;source-navigation-impact-review
AOM_001139,Daniellia oliveri,feed-material-descendant;crop-forage-navigation,AOM_000735,Forage Plants,3,,,AOM_000718,Forage Trees,1,3,affected-descendant-inventory;source-navigation-impact-review
AOM_001140,Daniellia oliveri Leaves,feed-material-descendant;crop-forage-navigation,AOM_000735,Forage Plants,4,,,AOM_001139,Daniellia oliveri,2,2,affected-descendant-inventory;source-navigation-impact-review
AOM_001141,Dichrostachys cinerea,feed-material-descendant;crop-forage-navigation,AOM_000735,Forage Plants,3,,,AOM_000718,Forage Trees,2,3,affected-descendant-inventory;source-navigation-impact-review
AOM_001142,Erythrina brucei,feed-material-descendant;crop-forage-navigation,AOM_000735,Forage Plants,3,,,AOM_000718,Forage Trees,1,2,affected-descendant-inventory;source-navigation-impact-review
AOM_001143,Erythrina brucei Leaves,feed-material-descendant;crop-forage-navigation,AOM_000735,Forage Plants,4,,,AOM_001142,Erythrina brucei,1,1,affected-descendant-inventory;source-navigation-impact-review
AOM_001144,Euclea schimperi,feed-material-descendant;crop-forage-navigation,AOM_000735,Forage Plants,3,,,AOM_000718,Forage Trees,0,0,affected-descendant-inventory;source-navigation-impact-review
AOM_001145,Faidherbia albida,feed-material-descendant;crop-forage-navigation,AOM_000735,Forage Plants,3,,,AOM_000718,Forage Trees,2,4,affected-descendant-inventory;source-navigation-impact-review
AOM_001146,Poultry Litter,feed-material-descendant,AOM_000561,Animal Manures,2,,,AOM_000561,Animal Manures,5,5,affected-descendant-inventory
AOM_001147,Ficus thonningii,feed-material-descendant;crop-forage-navigation,AOM_000735,Forage Plants,3,,,AOM_000718,Forage Trees,1,3,affected-descendant-inventory;source-navigation-impact-review
AOM_001148,Ficus thonningii Leaves,feed-material-descendant;crop-forage-navigation,AOM_000735,Forage Plants,4,,,AOM_001147,Ficus thonningii,2,2,affected-descendant-inventory;source-navigation-impact-review
AOM_001149,Gliricidia sepium,feed-material-descendant;crop-forage-navigation,AOM_000735,Forage Plants,3,,,AOM_000718,Forage Trees,1,1,affected-descendant-inventory;source-navigation-impact-review
AOM_001150,Gliricidia sepium Leaves and Soft Twig,feed-material-descendant;crop-forage-navigation,AOM_000735,Forage Plants,4,,,AOM_001149,Gliricidia sepium,0,0,affected-descendant-inventory;source-navigation-impact-review
AOM_001151,Gmelina arborea,feed-material-descendant;crop-forage-navigation,AOM_000735,Forage Plants,3,,,AOM_000718,Forage Trees,2,5,affected-descendant-inventory;source-navigation-impact-review
AOM_001152,Moringa oleifera,feed-material-descendant;crop-forage-navigation,AOM_000735,Forage Plants,3,,,AOM_000718,Forage Trees,9,15,affected-descendant-inventory;source-navigation-impact-review
AOM_001153,Hoodia gordonii,feed-material-descendant;crop-forage-navigation,AOM_000735,Forage Plants,3,,,AOM_000718,Forage Trees,0,0,affected-descendant-inventory;source-navigation-impact-review
AOM_001154,Jatropha curcas Kernel,feed-material-descendant;crop-forage-navigation,AOM_000735,Forage Plants,4,,,AOM_100957,Jatropha curcas forage materials,2,2,affected-descendant-inventory;source-navigation-impact-review
AOM_001155,Jatropha curcas Kernel Ground,feed-material-descendant;crop-forage-navigation,AOM_000735,Forage Plants,5,,,AOM_001154,Jatropha curcas Kernel,0,0,affected-descendant-inventory;source-navigation-impact-review
AOM_001156,Jatropha curcas Seed,feed-material-descendant;crop-forage-navigation,AOM_000735,Forage Plants,4,,,AOM_100957,Jatropha curcas forage materials,2,2,affected-descendant-inventory;source-navigation-impact-review
AOM_001157,Jatropha curcas Seed Ground,feed-material-descendant;crop-forage-navigation,AOM_000735,Forage Plants,5,,,AOM_001156,Jatropha curcas Seed,0,0,affected-descendant-inventory;source-navigation-impact-review
AOM_001158,Khaya senegalensis Dried,feed-material-descendant;crop-forage-navigation,AOM_000735,Forage Plants,4,,,AOM_001810,Khaya senegalensis,0,0,affected-descendant-inventory;source-navigation-impact-review
AOM_001164,Mucuna pruriens Seed,feed-material-descendant;crop-forage-navigation,AOM_000735,Forage Plants,4,,,AOM_001227,Mucuna pruriens,6,6,affected-descendant-inventory;source-navigation-impact-review
AOM_001166,Opuntia ficus indica,feed-material-descendant;crop-forage-navigation,AOM_000735,Forage Plants,3,,,AOM_000718,Forage Trees,6,13,affected-descendant-inventory;source-navigation-impact-review
AOM_001167,Opuntia ficus indica Juice,feed-material-descendant;crop-forage-navigation,AOM_000735,Forage Plants,4,,,AOM_001166,Opuntia ficus indica,0,0,affected-descendant-inventory;source-navigation-impact-review
AOM_001168,Opuntia ficus indica Ground,feed-material-descendant;crop-forage-navigation,AOM_000735,Forage Plants,4,,,AOM_001166,Opuntia ficus indica,0,0,affected-descendant-inventory;source-navigation-impact-review
AOM_001169,Pithecellobium dulce,feed-material-descendant;crop-forage-navigation,AOM_000735,Forage Plants,3,,,AOM_000718,Forage Trees,1,2,affected-descendant-inventory;source-navigation-impact-review
AOM_001170,Pithecellobium dulce Leaves,feed-material-descendant;crop-forage-navigation,AOM_000735,Forage Plants,4,,,AOM_001169,Pithecellobium dulce,1,1,affected-descendant-inventory;source-navigation-impact-review
AOM_001171,Prosopis africana,feed-material-descendant;crop-forage-navigation,AOM_000735,Forage Plants,3,,,AOM_000718,Forage Trees,1,2,affected-descendant-inventory;source-navigation-impact-review
AOM_001174,Sesbania goetzei,feed-material-descendant;crop-forage-navigation,AOM_000735,Forage Plants,3,,,AOM_000718,Forage Trees,2,2,affected-descendant-inventory;source-navigation-impact-review
AOM_001175,Unspecified Indigenous Trees,feed-material-descendant;crop-forage-navigation,AOM_000735,Forage Plants,3,,,AOM_000718,Forage Trees,0,0,affected-descendant-inventory;source-navigation-impact-review
AOM_001176,Banana Peel,feed-material-descendant;crop-forage-navigation,AOM_001916,Crop Byproduct,3,,,AOM_100879,Banana by-products,0,0,affected-descendant-inventory;source-navigation-impact-review
AOM_001177,Banana Pseudo-stem,feed-material-descendant;crop-forage-navigation,AOM_001916,Crop Byproduct,3,,,AOM_100879,Banana by-products,0,0,affected-descendant-inventory;source-navigation-impact-review
AOM_001178,Barley Dried,feed-material-descendant;crop-forage-navigation,AOM_001916,Crop Byproduct,4,,,AOM_100856,Barley by-products,0,0,affected-descendant-inventory;source-navigation-impact-review
AOM_001179,Common Bean Straw,feed-material-descendant;crop-forage-navigation,AOM_001916,Crop Byproduct,4,,,AOM_100866,Common bean by-products,0,0,affected-descendant-inventory;source-navigation-impact-review
AOM_001180,Common Bean Tops,feed-material-descendant;crop-forage-navigation,AOM_001916,Crop Byproduct,4,,,AOM_100866,Common bean by-products,0,0,affected-descendant-inventory;source-navigation-impact-review
AOM_001181,Chickpea Haulm,feed-material-descendant;crop-forage-navigation,AOM_001916,Crop Byproduct,4,,,AOM_100865,Chickpea by-products,0,0,affected-descendant-inventory;source-navigation-impact-review
