subject_id,preferred_label,target_scheme,target_id,target_uri,original_value,mapping_relation,decision,publish,status,definition_evidence_grade,reviewer,review_date,evidence,rationale
AOM_003893,Bambusa balcooa,ncbi-taxonomy,NCBITaxon_58168,http://purl.obolibrary.org/obo/NCBITaxon_58168,http://purl.obolibrary.org/obo/NCBITaxon_58168,relatedMatch,retain_related_nondefinitional,true,reviewed-related,insufficient,Pete Steward,2026-08-06,http://purl.obolibrary.org/obo/NCBITaxon_58168,"Cross-domain or granularity-mismatched target is useful related evidence, not synonymy or definition-grade identity evidence."
AOM_003893,Bambusa balcooa,world-flora-online,wfo-0000853560,,wfo-0000853560,relatedMatch,retain_related_nondefinitional,true,reviewed-related,insufficient,Pete Steward,2026-08-06,wfo-0000853560,"Cross-domain or granularity-mismatched target is useful related evidence, not synonymy or definition-grade identity evidence."
AOM_003899,Spondias mombin,cpc-component,01919.9,,01919.9,relatedMatch,retain_related_nondefinitional,true,reviewed-related,insufficient,Pete Steward,2026-08-06,01919.9,"Cross-domain or granularity-mismatched target is useful related evidence, not synonymy or definition-grade identity evidence."
AOM_003899,Spondias mombin,feedipedia,653,https://feedipedia.org/node/653,https://feedipedia.org/node/653,relatedMatch,retain_related_evidence_hold,true,review-held,insufficient,Pete Steward,2026-08-06,https://feedipedia.org/node/653,Target may remain discoverable as related evidence but cannot support identity or definition while warned or unreachable.
AOM_003899,Spondias mombin,ncbi-taxonomy,NCBITaxon_80338,http://purl.obolibrary.org/obo/NCBITaxon_80338,http://purl.obolibrary.org/obo/NCBITaxon_80338,relatedMatch,retain_related_nondefinitional,true,reviewed-related,insufficient,Pete Steward,2026-08-06,http://purl.obolibrary.org/obo/NCBITaxon_80338,"Cross-domain or granularity-mismatched target is useful related evidence, not synonymy or definition-grade identity evidence."
AOM_003899,Spondias mombin,world-flora-online,wfo-0000435470,,wfo-0000435470,relatedMatch,retain_related_nondefinitional,true,reviewed-related,insufficient,Pete Steward,2026-08-06,wfo-0000435470,"Cross-domain or granularity-mismatched target is useful related evidence, not synonymy or definition-grade identity evidence."
AOM_003911,Cassava Sieviate,cpc-product,01520,,01520,relatedMatch,retain_related_nondefinitional,true,reviewed-related,insufficient,Pete Steward,2026-08-06,01520,"Cross-domain or granularity-mismatched target is useful related evidence, not synonymy or definition-grade identity evidence."
AOM_003911,Cassava Sieviate,feedipedia,14530,https://www.feedipedia.org/node/14530,https://www.feedipedia.org/node/14530,relatedMatch,retain_related_nondefinitional,true,reviewed-related,insufficient,Pete Steward,2026-08-06,https://www.feedipedia.org/node/14530,"Cross-domain or granularity-mismatched target is useful related evidence, not synonymy or definition-grade identity evidence."
AOM_003911,Cassava Sieviate,ncbi-taxonomy,NCBITaxon_3983,http://purl.obolibrary.org/obo/NCBITaxon_3983,http://purl.obolibrary.org/obo/NCBITaxon_3983,relatedMatch,retain_related_nondefinitional,true,reviewed-related,insufficient,Pete Steward,2026-08-06,http://purl.obolibrary.org/obo/NCBITaxon_3983,"Cross-domain or granularity-mismatched target is useful related evidence, not synonymy or definition-grade identity evidence."
AOM_003911,Cassava Sieviate,world-flora-online,wfo-0000235507,,wfo-0000235507,relatedMatch,retain_related_nondefinitional,true,reviewed-related,insufficient,Pete Steward,2026-08-06,wfo-0000235507,"Cross-domain or granularity-mismatched target is useful related evidence, not synonymy or definition-grade identity evidence."
AOM_003977,Tridax procumbens,cpc-component,01919.9,,01919.9,relatedMatch,retain_related_nondefinitional,true,reviewed-related,insufficient,Pete Steward,2026-08-06,01919.9,"Cross-domain or granularity-mismatched target is useful related evidence, not synonymy or definition-grade identity evidence."
AOM_003977,Tridax procumbens,feedipedia,659,https://www.feedipedia.org/node/659,https://www.feedipedia.org/node/659,relatedMatch,retain_related_evidence_hold,true,review-held,insufficient,Pete Steward,2026-08-06,https://www.feedipedia.org/node/659,Target may remain discoverable as related evidence but cannot support identity or definition while warned or unreachable.
AOM_003977,Tridax procumbens,ncbi-taxonomy,NCBITaxon_318066,http://purl.obolibrary.org/obo/NCBITaxon_318066,http://purl.obolibrary.org/obo/NCBITaxon_318066,relatedMatch,retain_related_nondefinitional,true,reviewed-related,insufficient,Pete Steward,2026-08-06,http://purl.obolibrary.org/obo/NCBITaxon_318066,"Cross-domain or granularity-mismatched target is useful related evidence, not synonymy or definition-grade identity evidence."
AOM_003977,Tridax procumbens,world-flora-online,wfo-0000086034,,wfo-0000086034,relatedMatch,retain_related_nondefinitional,true,reviewed-related,insufficient,Pete Steward,2026-08-06,wfo-0000086034,"Cross-domain or granularity-mismatched target is useful related evidence, not synonymy or definition-grade identity evidence."
AOM_004002,Maize Yellow,agrovoc,c_12332,http://aims.fao.org/aos/agrovoc/c_12332,http://aims.fao.org/aos/agrovoc/c_12332,relatedMatch,retain_related_nondefinitional,true,reviewed-related,insufficient,Pete Steward,2026-08-06,http://aims.fao.org/aos/agrovoc/c_12332,"Cross-domain or granularity-mismatched target is useful related evidence, not synonymy or definition-grade identity evidence."
AOM_004002,Maize Yellow,feedipedia,11628,https://www.feedipedia.org/node/11628,https://www.feedipedia.org/node/11628,relatedMatch,remove_contradictory_mapping,false,excluded,insufficient,Pete Steward,2026-08-06,https://www.feedipedia.org/node/11628,Authority target identifies a different taxon or material; retain original value only in immutable audit cohort.
AOM_004002,Maize Yellow,ncbi-taxonomy,NCBITaxon_4577,http://purl.obolibrary.org/obo/NCBITaxon_4577,http://purl.obolibrary.org/obo/NCBITaxon_4577,relatedMatch,retain_related_nondefinitional,true,reviewed-related,insufficient,Pete Steward,2026-08-06,http://purl.obolibrary.org/obo/NCBITaxon_4577,"Cross-domain or granularity-mismatched target is useful related evidence, not synonymy or definition-grade identity evidence."
AOM_004255,Flaxseed,feedipedia,12262,https://www.feedipedia.org/node/12262,https://www.feedipedia.org/node/12262,relatedMatch,retain_related_nondefinitional,true,reviewed-related,insufficient,Pete Steward,2026-08-06,https://www.feedipedia.org/node/12262,"Cross-domain or granularity-mismatched target is useful related evidence, not synonymy or definition-grade identity evidence."
AOM_004255,Flaxseed,ncbi-taxonomy,NCBITaxon_4006,http://purl.obolibrary.org/obo/NCBITaxon_4006,http://purl.obolibrary.org/obo/NCBITaxon_4006,relatedMatch,retain_related_nondefinitional,true,reviewed-related,insufficient,Pete Steward,2026-08-06,http://purl.obolibrary.org/obo/NCBITaxon_4006,"Cross-domain or granularity-mismatched target is useful related evidence, not synonymy or definition-grade identity evidence."
AOM_004255,Flaxseed,world-flora-online,wfo-0000366385,,wfo-0000366385,relatedMatch,retain_related_nondefinitional,true,reviewed-related,insufficient,Pete Steward,2026-08-06,wfo-0000366385,"Cross-domain or granularity-mismatched target is useful related evidence, not synonymy or definition-grade identity evidence."
AOM_006008,Chicken Manure,cpc-product,34654,,34654,relatedMatch,retain_related_nondefinitional,true,reviewed-related,insufficient,Pete Steward,2026-08-06,34654,"Cross-domain or granularity-mismatched target is useful related evidence, not synonymy or definition-grade identity evidence."
AOM_006008,Chicken Manure,feedipedia,12473,https://www.feedipedia.org/node/12473,https://www.feedipedia.org/node/12473,relatedMatch,retain_related_nondefinitional,true,reviewed-related,insufficient,Pete Steward,2026-08-06,https://www.feedipedia.org/node/12473,"Cross-domain or granularity-mismatched target is useful related evidence, not synonymy or definition-grade identity evidence."
AOM_006031,Bambusa vulgaris,cpc-component,01919.9,,01919.9,relatedMatch,retain_related_nondefinitional,true,reviewed-related,insufficient,Pete Steward,2026-08-06,01919.9,"Cross-domain or granularity-mismatched target is useful related evidence, not synonymy or definition-grade identity evidence."
AOM_006031,Bambusa vulgaris,feedipedia,12081,https://www.feedipedia.org/node/12081,https://www.feedipedia.org/node/12081,relatedMatch,retain_related_nondefinitional,true,reviewed-related,insufficient,Pete Steward,2026-08-06,https://www.feedipedia.org/node/12081,"Cross-domain or granularity-mismatched target is useful related evidence, not synonymy or definition-grade identity evidence."
AOM_006031,Bambusa vulgaris,ncbi-taxonomy,NCBITaxon_58168,http://purl.obolibrary.org/obo/NCBITaxon_58168,http://purl.obolibrary.org/obo/NCBITaxon_58168,relatedMatch,retain_related_nondefinitional,true,reviewed-related,insufficient,Pete Steward,2026-08-06,http://purl.obolibrary.org/obo/NCBITaxon_58168,"Cross-domain or granularity-mismatched target is useful related evidence, not synonymy or definition-grade identity evidence."
AOM_006031,Bambusa vulgaris,world-flora-online,wfo-0000853560,,wfo-0000853560,relatedMatch,retain_related_nondefinitional,true,reviewed-related,insufficient,Pete Steward,2026-08-06,wfo-0000853560,"Cross-domain or granularity-mismatched target is useful related evidence, not synonymy or definition-grade identity evidence."
AOM_006119,Hyparrhenia hirta,cpc-component,01919.9,,01919.9,relatedMatch,retain_related_nondefinitional,true,reviewed-related,insufficient,Pete Steward,2026-08-06,01919.9,"Cross-domain or granularity-mismatched target is useful related evidence, not synonymy or definition-grade identity evidence."
AOM_006119,Hyparrhenia hirta,feedipedia,26001,https://www.feedipedia.org/node/26001,https://www.feedipedia.org/node/26001,relatedMatch,retain_related_nondefinitional,true,reviewed-related,insufficient,Pete Steward,2026-08-06,https://www.feedipedia.org/node/26001,"Cross-domain or granularity-mismatched target is useful related evidence, not synonymy or definition-grade identity evidence."
AOM_006119,Hyparrhenia hirta,ncbi-taxonomy,NCBITaxon_106890,http://purl.obolibrary.org/obo/NCBITaxon_106890,http://purl.obolibrary.org/obo/NCBITaxon_106890,relatedMatch,retain_related_nondefinitional,true,reviewed-related,insufficient,Pete Steward,2026-08-06,http://purl.obolibrary.org/obo/NCBITaxon_106890,"Cross-domain or granularity-mismatched target is useful related evidence, not synonymy or definition-grade identity evidence."
AOM_006119,Hyparrhenia hirta,world-flora-online,wfo-0000875247,,wfo-0000875247,relatedMatch,retain_related_nondefinitional,true,reviewed-related,insufficient,Pete Steward,2026-08-06,wfo-0000875247,"Cross-domain or granularity-mismatched target is useful related evidence, not synonymy or definition-grade identity evidence."
AOM_006160,Brewers By-Product,feedipedia,11893,https://www.feedipedia.org/node/11893,https://www.feedipedia.org/node/11893,relatedMatch,retain_related_nondefinitional,true,reviewed-related,insufficient,Pete Steward,2026-08-06,https://www.feedipedia.org/node/11893,"Cross-domain or granularity-mismatched target is useful related evidence, not synonymy or definition-grade identity evidence."
AOM_006169,Groundnut Residue,agrovoc,c_35679,http://aims.fao.org/aos/agrovoc/c_35679,http://aims.fao.org/aos/agrovoc/c_35679,relatedMatch,retain_related_nondefinitional,true,reviewed-related,insufficient,Pete Steward,2026-08-06,http://aims.fao.org/aos/agrovoc/c_35679,"Cross-domain or granularity-mismatched target is useful related evidence, not synonymy or definition-grade identity evidence."
AOM_006169,Groundnut Residue,cpc-component,01913,,01913,relatedMatch,retain_related_nondefinitional,true,reviewed-related,insufficient,Pete Steward,2026-08-06,01913,"Cross-domain or granularity-mismatched target is useful related evidence, not synonymy or definition-grade identity evidence."
AOM_006169,Groundnut Residue,cpc-product,0142,,0142,relatedMatch,retain_related_nondefinitional,true,reviewed-related,insufficient,Pete Steward,2026-08-06,0142,"Cross-domain or granularity-mismatched target is useful related evidence, not synonymy or definition-grade identity evidence."
AOM_006169,Groundnut Residue,ncbi-taxonomy,NCBITaxon_3818,http://purl.obolibrary.org/obo/NCBITaxon_3818,http://purl.obolibrary.org/obo/NCBITaxon_3818,relatedMatch,retain_related_nondefinitional,true,reviewed-related,insufficient,Pete Steward,2026-08-06,http://purl.obolibrary.org/obo/NCBITaxon_3818,"Cross-domain or granularity-mismatched target is useful related evidence, not synonymy or definition-grade identity evidence."
AOM_006169,Groundnut Residue,world-flora-online,wfo-0000174378,,wfo-0000174378,relatedMatch,retain_related_nondefinitional,true,reviewed-related,insufficient,Pete Steward,2026-08-06,wfo-0000174378,"Cross-domain or granularity-mismatched target is useful related evidence, not synonymy or definition-grade identity evidence."
AOM_006350,Bambusa bambos,cpc-component,01919.9,,01919.9,relatedMatch,retain_related_nondefinitional,true,reviewed-related,insufficient,Pete Steward,2026-08-06,01919.9,"Cross-domain or granularity-mismatched target is useful related evidence, not synonymy or definition-grade identity evidence."
AOM_006350,Bambusa bambos,feedipedia,12081,https://www.feedipedia.org/node/12081,https://www.feedipedia.org/node/12081,relatedMatch,remove_contradictory_mapping,false,excluded,insufficient,Pete Steward,2026-08-06,https://www.feedipedia.org/node/12081,Authority target identifies a different taxon or material; retain original value only in immutable audit cohort.
AOM_006369,Hyparrhenia,cpc-component,01919.9,,01919.9,relatedMatch,retain_related_nondefinitional,true,reviewed-related,insufficient,Pete Steward,2026-08-06,01919.9,"Cross-domain or granularity-mismatched target is useful related evidence, not synonymy or definition-grade identity evidence."
AOM_006369,Hyparrhenia,feedipedia,26001,https://www.feedipedia.org/node/26001,https://www.feedipedia.org/node/26001,relatedMatch,retain_related_nondefinitional,true,reviewed-related,insufficient,Pete Steward,2026-08-06,https://www.feedipedia.org/node/26001,"Cross-domain or granularity-mismatched target is useful related evidence, not synonymy or definition-grade identity evidence."
AOM_006369,Hyparrhenia,ncbi-taxonomy,NCBITaxon_42078,http://purl.obolibrary.org/obo/NCBITaxon_42078,http://purl.obolibrary.org/obo/NCBITaxon_42078,relatedMatch,retain_related_nondefinitional,true,reviewed-related,insufficient,Pete Steward,2026-08-06,http://purl.obolibrary.org/obo/NCBITaxon_42078,"Cross-domain or granularity-mismatched target is useful related evidence, not synonymy or definition-grade identity evidence."
AOM_006369,Hyparrhenia,world-flora-online,wfo-4000018737,,wfo-4000018737,relatedMatch,retain_related_nondefinitional,true,reviewed-related,insufficient,Pete Steward,2026-08-06,wfo-4000018737,"Cross-domain or granularity-mismatched target is useful related evidence, not synonymy or definition-grade identity evidence."
